name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
NetTangibleAssets,"13,048,038,000","12,763,492,000","12,224,000,000","11,821,887,000","9,513,748,000","9,112,833,000","8,840,192,000","7,708,856,000","7,381,416,000","6,838,657,000","6,832,518,000","6,518,061,000","6,277,695,000","6,554,938,000","6,430,424,000","6,475,990,000","6,534,578,000","6,973,851,000","7,130,929,000","6,781,178,000","6,174,517,000","5,999,400,000","8,800,939,000","8,455,498,000","8,446,329,000","8,158,459,000","8,003,542,000","7,892,247,000","8,176,292,000","7,843,681,000","7,890,444,000","7,509,708,000","7,182,461,000","6,734,510,000","6,394,429,000","6,080,245,000","5,764,961,000","4,360,596,000","3,922,317,000","3,717,394,000","3,576,438,000","2,824,115,000","2,913,172,652","2,762,191,313.64","5,990,326,734","5,850,600,304.64","6,023,470,471.2","11,769,057,782.4","5,996,205,819.3","5,710,606,822.5","8,418,587,401.5","8,088,652,000","8,328,492,180.75","2,715,982,000","2,732,821,740","2,591,181,558","2,116,098,913.95","1,979,927,000","2,013,099,887.38","973,382,214.78","956,767,456.2","923,242,859.32","914,549,708.8","881,713,132.8","880,023,137.79","845,330,254.92","807,803,545.72","805,208,003.4","788,256,185.6","808,313,671.8","790,546,019.5","771,774,129","785,671,942.94","770,007,661.22","773,806,770.99","779,220,659.21","572,801,736","653,392,860.2","565,213,500","572,124,800","573,096,858"
WorkingCapital,"1,229,765,000","336,650,000","229,000,000","312,751,000","56,294,000","-1,077,253,000","-397,593,000","343,301,000","447,652,000","382,951,000","1,818,581,000","1,963,175,000","2,534,788,000","2,825,844,000","2,957,680,000","3,065,710,000","2,958,546,000","3,374,867,000","3,107,203,000","3,593,277,000","2,628,403,000","2,051,159,000","4,289,051,000","4,367,794,000","3,164,990,000","2,692,701,000","3,374,230,000","3,041,362,000","3,273,455,000","2,592,495,000","1,678,965,000","1,895,725,000","1,491,496,000","1,927,297,000","1,696,854,000","1,062,762,000","734,831,000","1,566,447,000","979,133,000","1,029,632,000","776,009,000","-44,787,000","-176,511,608","-276,358,300.82","434,868,481","231,403,644.16","685,579,408.5","1,733,024,531.2","604,306,038.6","307,154,637.5","670,799,665.5","519,558,000","248,103,172.95","833,362,000","1,045,018,260","940,651,740","809,026,677.27","629,742,000","820,856,747.86","376,263,890.34","384,965,558.28","332,939,962.49","381,258,116.68","363,901,020.96","318,751,743.33","221,720,165.52","180,030,155.02","313,718,758.4","257,864,246.4","204,710,745","202,229,151","173,006,089.5","145,128,763.95","94,975,242.12","-163,893,634.96","-134,237,351.87","-110,279,920.8","-157,103,333.7","-31,153,500","28,464,800","97,876,023"
InvestedCapital,"25,048,793,000","24,460,906,000","24,301,000,000","24,308,032,000","22,481,543,000","21,457,854,000","21,873,963,000","22,129,980,000","22,254,513,000","22,842,128,000","23,685,168,000","23,721,415,000","24,114,095,000","23,907,295,000","23,087,826,000","23,000,716,000","23,731,273,000","24,859,480,000","23,817,518,000","23,357,211,000","22,688,466,000","22,076,453,000","21,604,899,000","21,201,061,000","19,751,635,000","19,341,296,000","19,108,932,000","18,900,392,000","18,545,860,000","18,222,965,000","17,250,923,000","16,844,630,000","16,617,320,000","14,707,223,000","13,964,021,000","13,631,904,000","13,535,479,000","11,927,985,000","12,371,138,000","12,412,773,000","11,397,805,000","11,288,189,000","10,719,669,896","10,586,775,327.98","10,379,477,305","9,866,273,530.88","9,929,320,202.2","19,674,186,679.4","9,942,396,291","10,035,783,840","11,319,349,787","11,261,284,000","10,781,079,488.61","2,874,964,000","2,868,866,302.5","2,750,857,389","2,194,638,479.74","2,123,933,000","2,115,055,709.24","1,035,387,428.79","1,023,731,333.06","1,005,095,132.22","1,221,422,559.28","1,186,927,854.24","1,204,342,582.47","1,166,416,707.66","1,116,563,995.46","1,121,138,909.4","1,109,035,809.6","1,142,694,681.9","1,125,560,043.5","1,098,027,840.9","1,123,489,531.8","1,122,758,361.34","1,065,813,743.5","1,087,848,932.16","869,118,663.2","875,591,189.3","703,759,500","658,580,000","663,185,277"
TangibleBookValue,"13,048,038,000","12,763,492,000","12,224,000,000","11,821,887,000","9,513,748,000","9,112,833,000","8,840,192,000","7,708,856,000","7,381,416,000","6,838,657,000","6,832,518,000","6,518,061,000","6,277,695,000","6,554,938,000","6,430,424,000","6,475,990,000","6,534,578,000","6,973,851,000","7,130,929,000","6,781,178,000","6,174,517,000","5,999,400,000","8,800,939,000","8,455,498,000","8,446,329,000","8,158,459,000","8,003,542,000","7,892,247,000","8,176,292,000","7,843,681,000","7,890,444,000","7,509,708,000","7,182,461,000","6,734,510,000","6,394,429,000","6,080,245,000","5,764,961,000","4,360,596,000","3,922,317,000","3,717,394,000","3,576,438,000","2,824,115,000","2,913,172,652","2,762,191,313.64","5,990,326,734","5,850,600,304.64","6,023,470,471.2","11,769,057,782.4","5,996,205,819.3","5,710,606,822.5","8,418,587,401.5","8,088,652,000","8,328,492,180.75","2,715,982,000","2,732,821,740","2,591,181,558","2,116,098,913.95","1,979,927,000","2,013,099,887.38","973,382,214.78","956,767,456.2","923,242,859.32","914,549,708.8","881,713,132.8","880,023,137.79","845,330,254.92","807,803,545.72","805,208,003.4","788,256,185.6","808,313,671.8","790,546,019.5","771,774,129","785,671,942.94","770,007,661.22","773,806,770.99","779,220,659.21","572,801,736","653,392,860.2","565,213,500","572,124,800","573,096,858"
TotalDebt,"10,629,884,000","9,809,958,000","3,819,000,000","9,568,634,000","9,371,241,000","3,603,091,000","4,249,178,000","5,595,724,000","5,819,715,000","6,578,116,000","7,717,569,000","8,019,163,000","8,606,281,000","8,522,020,000","7,886,502,000","7,973,226,000","8,672,058,000","9,544,942,000","8,454,894,000","8,119,241,000","7,384,558,000","7,084,088,000","6,714,570,000","6,677,375,000","5,109,353,000","5,069,326,000","4,916,702,000","4,772,136,000","4,404,619,000","4,390,095,000","3,580,900,000","3,609,984,000","3,660,583,000","3,529,714,000","3,234,471,000","3,117,639,000","3,234,670,000","3,340,860,000","4,135,765,000","4,090,058,000","3,455,255,000","3,497,733,000","2,979,787,304","2,984,045,301.48","2,750,403,426","2,116,426,307.84","2,174,908,169","4,436,520,582.4","2,088,773,168.7","2,168,462,480","2,900,762,385.5","2,918,875,000","2,452,587,307.86","129,021,000","136,044,562.5","159,675,831","78,539,565.79","103,426,000","101,955,821.86","62,005,214.01","66,963,876.86","81,852,272.9","306,872,850.48","305,214,721.44","324,319,444.68","321,086,452.74","308,760,449.74","315,930,906","320,779,624","334,381,010.1","335,014,024","326,253,711.9","337,817,588.86","352,750,700.12","292,006,972.51","308,628,272.95","296,316,927.2","222,198,329.1","138,546,000","86,455,200","90,088,419"
NetDebt,"870,411,000",,"1,358,000,000","1,701,012,000","1,647,379,000","587,487,000","1,675,654,000","2,533,828,000","1,957,909,000","1,730,226,000","2,540,929,000","2,753,986,000","2,734,404,000","1,591,596,000","2,386,277,000","2,907,813,000","3,202,324,000","1,826,033,000","2,480,785,000","1,951,857,000","3,501,987,000","1,521,427,000","957,168,000","1,026,565,000","1,164,040,000",,"1,329,253,000","2,235,545,000","1,631,905,000",,"1,635,825,000","1,836,257,000","397,728,000","1,399,845,000","1,802,599,000","1,537,630,000","858,438,000","1,987,024,000","2,513,069,000","1,677,026,000","2,511,113,000","1,966,190,000","1,628,021,460","2,130,780,130.16","2,142,185,376","999,109,230.08","1,897,905,612.4","3,995,463,262.6","1,744,828,105.8","1,728,662,077.5","1,798,597,599.5","1,821,995,000","1,548,416,473.65","98,897,000",,,,"13,553,000","87,140,286.07","57,143,269.77","62,203,494.02","61,255,044.27","298,160,098.32","302,635,633.92","320,420,371.65","309,939,559.56","299,072,761.94","310,304,476","318,352,078.4","194,525,137.2","218,008,647","256,466,548.2","227,482,057.78","255,751,472.18","273,525,985.26","294,589,612.26","294,331,270.4","220,115,202.9","137,578,500","60,288,800","1,415,928"
ShareIssued,"2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,828,367","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,421,828,368","2,421,032,479","2,421,032,479","2,420,136,000","2,417,632,647","2,417,632,647","2,417,632,647","2,418,428,536","2,418,428,536","2,417,632,647","2,417,632,647","2,418,428,536","2,217,374,279","2,417,632,647","2,218,170,168","843,986,515","2,217,374,279","843,281,477","843,281,000","843,281,000","843,281,477","799,924,805","798,350,977","794,991,669","794,991,669","794,991,669","794,991,669","793,544,276","793,544,276","793,544,276","793,544,276","793,544,276",,"299,610,631","299,610,631","299,610,631",,"264,793,296","264,793,296","264,793,296",,"137,198,692","137,198,692","137,198,692","129,357,833","342,970,000","342,970,000","342,960,000","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","334,399,030","334,399,030","334,399,030","334,399,030","334,400,000","334,400,000","334,400,000"
OrdinarySharesNumber,"2,420,407,075","2,420,821,952","2,420,572,595","2,420,373,025","2,420,373,025","2,420,248,162","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,420,433,723","2,421,032,479","2,421,032,479","2,421,032,479","2,421,032,479","2,420,236,591","2,420,236,591","2,421,032,479","2,420,236,590","2,421,032,479","2,421,032,479","2,421,032,479","2,419,340,111","2,417,632,647","2,417,632,647","2,417,632,647","2,417,632,647","2,417,632,647","2,417,632,647","2,417,632,647","2,417,632,647","2,217,374,279","2,417,632,647","2,217,374,279","843,986,515","2,217,374,279","843,281,477","843,281,000","843,281,000","843,281,477","799,924,805","798,350,977","794,991,669","794,991,669","794,991,669","794,991,669","793,544,276","793,544,276","793,544,276","793,544,276","793,544,276",,"299,610,631","299,610,631","299,610,631",,"264,793,296","264,793,296","264,793,296",,"137,198,692","137,198,692","137,198,692","129,357,833","342,970,000","342,970,000","342,960,000","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","337,218,600","334,399,030","334,399,030","334,399,030","334,399,030","334,400,000","334,400,000","334,400,000"
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,632,453,583","1,632,453,583","1,632,454,000","1,632,453,583","1,548,522,231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"625,404","210,527","459,884","659,454","659,454","784,317",,,,,"598,756",,,,"795,888","795,888","795,888",,"795,889","795,889",,,"795,889",,,,"795,889","795,889",,,"795,889",,,"795,889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
