name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,"266,800,000",,,"49,800,000",,"120,400,000",,,,,,,,,,,,,,,,,,,,,"178,500,000","207,100,000","174,400,000","136,500,000","120,700,000","126,700,000","72,800,000","31,000,000","186,200,000","188,000,000","131,000,000","269,200,000","282,000,000","304,900,000","258,000,000","278,200,000","181,200,000",,"234,100,000",,"212,300,000","200,500,000","166,600,000","156,800,000",,,"125,800,000","116,900,000","117,600,000","143,400,000","109,800,000","153,600,000","281,600,000","197,500,000","212,200,000","215,700,000","583,100,000","551,400,000","576,500,000","587,300,000","562,500,000","655,900,000","626,600,000","580,900,000","598,900,000","49,000,000","40,200,000","597,600,000","25,000,000","553,100,000","611,100,000","543,100,000","646,600,000","927,800,000","774,200,000","761,300,000","763,800,000","798,900,000","791,400,000","649,800,000","636,000,000","591,000,000","639,600,000","655,600,000","576,600,000","552,100,000","585,700,000","581,400,000","562,800,000","536,300,000","529,100,000","538,500,000","544,800,000","533,200,000","508,300,000","391,300,000","189,800,000","164,800,000","33,900,000","1,251,700,000","1,173,900,000","1,113,900,000","1,376,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"36,837,000,000","36,833,000,000","35,680,000,000","34,715,800,000","34,298,000,000","33,686,500,000","34,009,300,000","34,367,700,000","34,651,100,000","33,655,100,000","32,375,700,000","31,870,900,000","31,464,600,000","32,296,100,000","31,276,200,000","31,808,000,000","31,531,000,000","30,862,000,000","30,028,100,000","30,466,100,000","30,842,000,000","31,139,400,000","29,759,500,000","28,902,200,000","27,923,300,000","27,261,100,000","29,445,900,000","29,553,100,000","30,108,200,000","30,447,000,000","27,645,600,000","25,434,600,000","23,860,800,000","23,958,100,000","22,165,000,000","22,481,300,000","22,940,500,000","22,946,400,000","22,343,300,000","23,468,200,000","23,338,000,000","23,783,900,000","20,324,800,000","20,413,200,000","19,927,000,000","17,286,900,000","16,941,900,000","16,271,900,000","15,833,200,000","15,498,400,000","13,785,700,000","14,027,600,000","13,207,900,000","14,376,800,000","13,966,400,000","14,118,100,000","15,520,400,000","15,033,800,000","15,234,800,000","14,817,100,000","14,419,200,000","14,472,700,000","14,012,400,000","14,322,500,000","14,871,900,000","14,576,700,000","14,192,400,000","13,969,400,000","14,408,600,000","12,781,100,000","11,097,000,000","11,341,000,000","9,087,900,000","9,214,300,000","8,610,900,000","8,889,500,000","7,946,700,000","7,279,000,000","7,551,800,000","6,511,000,000","6,016,700,000","6,347,200,000","6,055,600,000","5,897,800,000","5,667,500,000","5,159,100,000","4,625,500,000","4,934,300,000","5,022,600,000","4,977,400,000","5,091,700,000","5,443,700,000","5,397,100,000","4,677,600,000","4,959,000,000","4,710,300,000","4,575,500,000","4,518,600,000","4,613,900,000","4,673,600,000","4,584,200,000","4,505,400,000","4,415,700,000","4,328,200,000","4,644,900,000","4,918,200,000","3,183,100,000","3,360,000,000","3,524,600,000","3,214,400,000","3,524,000,000","3,546,400,000","3,252,700,000","2,957,500,000","2,809,900,000","2,476,100,000","2,477,100,000","2,503,300,000","2,082,500,000","2,012,500,000","2,034,800,000","2,131,200,000","1,255,700,000","1,038,600,000","2,132,200,000","1,060,800,000","1,310,400,000","1,465,600,000","1,289,900,000"
		LongTermDebtAndCapitalLeaseObligation,"30,475,000,000","30,229,000,000","29,242,000,000","28,255,400,000","27,855,200,000","27,237,400,000","26,838,000,000","26,278,600,000","26,421,800,000","25,891,300,000","23,674,300,000","23,253,100,000","22,916,600,000","23,759,700,000","24,128,400,000","24,648,000,000","24,533,200,000","23,832,800,000","23,200,900,000","23,622,800,000","24,106,700,000","24,380,700,000","24,035,500,000","23,166,900,000","22,265,200,000","21,577,700,000","21,698,700,000","21,752,900,000","22,170,200,000","22,453,100,000","21,157,200,000","18,719,400,000","16,924,000,000","16,959,900,000","15,892,500,000","16,192,200,000","16,705,900,000","16,814,500,000","16,374,200,000","17,375,800,000","17,090,600,000","17,391,700,000","16,720,900,000","16,850,200,000","16,574,700,000","13,898,500,000","13,397,400,000","12,752,000,000","12,344,400,000","11,798,200,000","11,096,100,000","11,275,600,000","10,571,100,000","11,584,000,000","11,240,300,000","11,479,800,000","12,201,400,000","11,738,800,000","11,738,200,000","11,324,300,000","10,954,700,000","11,090,400,000","10,678,300,000","10,878,300,000","10,746,700,000","10,404,200,000","10,544,800,000","10,412,500,000","10,469,700,000","8,950,400,000","8,163,100,000","8,471,500,000","6,407,400,000","6,560,700,000","6,156,800,000","6,428,500,000","5,465,100,000","4,764,300,000","5,005,200,000","3,960,400,000","3,457,200,000","3,806,200,000","3,627,900,000","3,485,100,000","3,275,700,000","2,791,700,000","2,287,000,000","2,517,000,000","2,642,300,000","2,622,800,000","2,905,500,000","2,548,900,000","2,478,400,000","2,425,400,000","2,098,800,000","2,311,800,000","2,215,400,000","2,175,800,000","2,377,100,000","2,341,400,000","2,101,900,000","2,053,900,000","1,964,900,000","1,974,700,000","2,292,400,000","2,547,500,000","2,506,600,000","2,603,900,000","2,802,400,000","2,473,000,000","2,711,600,000","2,764,300,000","2,519,600,000","2,206,300,000","2,187,900,000","1,845,100,000","1,759,000,000","1,785,900,000","1,529,800,000","1,478,800,000","1,506,800,000","1,675,600,000","990,700,000","784,600,000","1,372,600,000","816,900,000","1,062,000,000","1,290,100,000","1,129,700,000"
			LongTermDebt,"30,475,000,000","30,229,000,000","29,242,000,000","28,255,400,000","27,855,200,000","27,237,400,000","26,838,000,000","26,278,600,000","26,421,800,000","25,891,300,000","23,674,300,000","23,253,100,000","22,916,600,000","23,759,700,000","24,128,400,000","24,648,000,000","24,533,200,000","23,832,800,000","23,200,900,000","23,622,800,000","24,106,700,000","24,380,700,000","24,035,500,000","23,166,900,000","22,265,200,000","21,577,700,000","21,698,700,000","21,752,900,000","22,170,200,000","22,453,100,000","21,157,200,000","18,719,400,000","16,924,000,000","16,959,900,000","15,892,500,000","16,192,200,000","16,705,900,000","16,814,500,000","16,374,200,000","17,375,800,000","17,090,600,000","17,391,700,000","16,720,900,000","16,850,200,000","16,574,700,000","13,898,500,000","13,397,400,000","12,752,000,000","12,344,400,000","11,798,200,000","11,096,100,000","11,275,600,000","10,571,100,000","11,584,000,000","11,240,300,000","11,479,800,000","12,201,400,000","11,738,800,000","11,738,200,000","11,324,300,000","10,954,700,000","11,090,400,000","10,678,300,000","10,878,300,000","10,746,700,000","10,404,200,000","10,544,800,000","10,412,500,000","10,469,700,000","8,950,400,000","8,163,100,000","8,471,500,000","6,407,400,000","6,560,700,000","6,156,800,000","6,428,500,000","5,465,100,000","4,764,300,000","5,005,200,000","3,960,400,000","3,457,200,000","3,806,200,000","3,627,900,000","3,485,100,000","3,275,700,000","2,791,700,000","2,287,000,000","2,517,000,000","2,642,300,000","2,622,800,000","2,905,500,000","2,548,900,000","2,478,400,000","2,425,400,000","2,098,800,000","2,311,800,000","2,215,400,000","2,175,800,000","2,377,100,000","2,341,400,000","2,101,900,000","2,053,900,000","1,964,900,000","1,974,700,000","2,292,400,000","2,547,500,000","2,506,600,000","2,603,900,000","2,802,400,000","2,473,000,000","2,711,600,000","2,764,300,000","2,519,600,000","2,206,300,000","2,187,900,000","1,845,100,000","1,759,000,000","1,785,900,000","1,529,800,000","1,478,800,000","1,506,800,000","1,675,600,000","990,700,000","784,600,000","1,372,600,000","816,900,000","1,062,000,000","1,290,100,000","1,129,700,000"
		NonCurrentDeferredLiabilities,"491,000,000","495,000,000","507,000,000","513,500,000","525,400,000","555,800,000","524,600,000","562,700,000","590,200,000","209,700,000","190,000,000","169,000,000","168,900,000","166,000,000","172,300,000","180,300,000","149,600,000","160,800,000","150,900,000","149,300,000","146,700,000","160,900,000","160,100,000","162,000,000","154,800,000","160,300,000","155,500,000","158,600,000","169,400,000","164,400,000","162,700,000","164,800,000","152,800,000","168,300,000","160,000,000","162,600,000","149,800,000","144,300,000","133,200,000","136,500,000","155,400,000","167,300,000","161,000,000","173,500,000","166,200,000","171,800,000",,,,,,,,,,,"64,200,000","62,700,000","60,700,000","61,800,000","62,600,000","62,600,000","31,800,000","29,200,000","30,100,000","30,700,000","29,000,000","28,100,000","24,800,000","24,500,000","19,500,000","19,600,000","17,800,000","12,900,000",,,"13,200,000","74,600,000","53,400,000","64,400,000","61,800,000","63,000,000","19,000,000","18,400,000","18,300,000","19,700,000","20,300,000","21,500,000","21,300,000","21,400,000","10,300,000","9,800,000","9,900,000","9,400,000","15,900,000","16,300,000","16,900,000","15,600,000","14,800,000","14,100,000","12,900,000","13,500,000","8,300,000","8,200,000","8,700,000","8,600,000","44,800,000","29,800,000","24,700,000","25,200,000","70,800,000","73,600,000","66,700,000","75,400,000","129,000,000","133,700,000","166,000,000","171,700,000","169,500,000","166,900,000","164,600,000","148,200,000","33,500,000","24,000,000","76,700,000","14,400,000","9,500,000","13,000,000","50,500,000"
			NonCurrentDeferredTaxesLiabilities,"491,000,000","495,000,000","507,000,000","513,500,000","525,400,000","555,800,000","524,600,000","562,700,000","590,200,000","209,700,000","190,000,000","169,000,000","168,900,000","166,000,000","172,300,000","180,300,000","149,600,000","160,800,000","150,900,000","149,300,000","146,700,000","160,900,000","160,100,000","162,000,000","154,800,000","160,300,000","155,500,000","158,600,000","169,400,000","164,400,000","162,700,000","164,800,000","152,800,000","168,300,000","160,000,000","162,600,000","149,800,000","144,300,000","133,200,000","136,500,000","155,400,000","167,300,000","161,000,000","173,500,000","166,200,000","171,800,000",,,,,,,,,,,"64,200,000","62,700,000","60,700,000","61,800,000","62,600,000","62,600,000","31,800,000","29,200,000","30,100,000","30,700,000","29,000,000","28,100,000","24,800,000","24,500,000","19,500,000","19,600,000","17,800,000","12,900,000",,,"13,200,000","74,600,000","53,400,000","64,400,000","61,800,000","63,000,000","19,000,000","18,400,000","18,300,000","19,700,000","20,300,000","21,500,000","21,300,000","21,400,000","10,300,000","9,800,000","9,900,000","9,400,000","15,900,000","16,300,000","16,900,000","15,600,000","14,800,000","14,100,000","12,900,000","13,500,000","8,300,000","8,200,000","8,700,000","8,600,000","44,800,000","29,800,000","24,700,000","25,200,000","70,800,000","73,600,000","66,700,000","75,400,000","129,000,000","133,700,000","166,000,000","171,700,000","169,500,000","166,900,000","164,600,000","148,200,000","33,500,000","24,000,000","76,700,000","14,400,000","9,500,000","13,000,000","50,500,000"
		TradeandOtherPayablesNonCurrent,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,"147,000,000","142,000,000","136,000,000","199,500,000","144,500,000","128,900,000","110,800,000","145,700,000","118,000,000","121,900,000","77,800,000","101,600,000","94,700,000","81,600,000","74,200,000","109,500,000","79,600,000","80,600,000","73,700,000","130,100,000","119,200,000","101,000,000","90,400,000","134,500,000","89,100,000","106,900,000","80,500,000","143,300,000","70,500,000","135,200,000","103,500,000","189,600,000","113,500,000","117,700,000","143,800,000","193,500,000","276,900,000","203,500,000","161,300,000","151,400,000","77,400,000","55,000,000","76,000,000","101,200,000","118,600,000","169,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"5,710,000,000","5,953,000,000","5,781,000,000","5,733,100,000","5,758,900,000","5,751,000,000","6,521,900,000","7,366,100,000","7,507,100,000","7,417,900,000","8,419,600,000","8,333,200,000","8,270,400,000","8,274,500,000","6,886,900,000","6,856,200,000","6,768,600,000","6,787,700,000","6,602,600,000","6,563,900,000","6,469,400,000","6,496,500,000","5,473,500,000","5,438,800,000","5,414,200,000","5,416,700,000","7,511,200,000","7,498,300,000","7,698,100,000","7,694,900,000","6,222,200,000","6,360,800,000","6,670,500,000","6,712,100,000","5,968,700,000","5,933,000,000","5,807,900,000","5,784,900,000","5,674,600,000","5,804,500,000","6,014,600,000","6,169,600,000","3,366,900,000","3,288,300,000","3,067,500,000","3,048,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"5,710,000,000","5,953,000,000","5,781,000,000","5,733,100,000","5,758,900,000","5,751,000,000","6,521,900,000","7,366,100,000","7,507,100,000","7,417,900,000","8,419,600,000","8,333,200,000","8,270,400,000","8,274,500,000","6,886,900,000","6,856,200,000","6,768,600,000","6,787,700,000","6,602,600,000","6,563,900,000","6,469,400,000","6,496,500,000","5,473,500,000","5,438,800,000","5,414,200,000","5,416,700,000","7,511,200,000","7,498,300,000","7,698,100,000","7,694,900,000","6,222,200,000","6,360,800,000","6,670,500,000","6,712,100,000","5,968,700,000","5,933,000,000","5,807,900,000","5,784,900,000","5,674,600,000","5,804,500,000","6,014,600,000","6,169,600,000","3,366,900,000","3,288,300,000","3,067,500,000","3,048,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"14,000,000","14,000,000","14,000,000","14,300,000","14,000,000","14,000,000","14,000,000","14,600,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,400,000","14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,"-600,000",,,,"300,000",,,,"300,000",,,,"100,000",,,,"300,000",,,,"-500,000",,,,"-600,000",,,,"100,000",,,,"-800,000",,,,"300,000",,,,"-900,000","3,544,500,000","3,519,900,000","3,488,800,000","3,700,200,000","2,689,600,000","2,752,000,000","2,636,800,000","2,792,800,000","2,726,100,000","2,638,300,000","3,254,800,000","3,232,300,000","3,435,900,000","3,431,000,000","3,401,900,000","3,319,700,000","3,302,300,000","3,415,000,000","4,095,100,000","4,141,800,000","3,618,600,000","3,528,800,000","3,914,100,000","3,806,200,000","2,914,400,000","2,849,900,000","2,662,700,000","2,640,700,000","2,454,100,000","2,461,000,000","2,468,400,000","2,440,100,000","2,493,200,000","2,486,200,000","2,497,700,000","2,478,000,000","2,408,700,000","2,394,300,000","2,373,500,000","2,347,700,000","2,318,200,000","2,395,800,000","2,359,000,000","2,333,200,000","2,175,900,000","2,885,000,000","2,908,800,000","2,242,800,000","2,844,300,000","2,382,200,000","2,343,200,000","2,327,200,000","2,222,000,000","2,318,100,000","2,469,400,000","2,438,000,000","2,442,500,000","2,345,300,000","2,343,800,000","2,362,100,000","631,700,000","726,300,000","697,500,000","716,200,000","741,600,000","708,500,000","666,400,000","675,800,000","493,000,000","497,300,000","552,100,000","545,700,000","383,200,000","366,800,000","363,400,000","307,400,000","231,500,000","230,000,000","682,900,000","229,500,000","238,900,000","162,500,000","109,700,000"
TotalEquityGrossMinorityInterest,"11,930,000,000","11,417,000,000","12,270,000,000","11,924,000,000","11,332,700,000","11,291,200,000","10,365,900,000","10,420,000,000","9,264,900,000","9,560,500,000","8,574,900,000","7,693,800,000","6,835,700,000","6,530,800,000","7,439,700,000","7,176,700,000","6,603,800,000","6,757,600,000","7,725,000,000","8,176,000,000","8,248,800,000","9,065,500,000","10,832,500,000","10,667,600,000","10,257,800,000","10,267,700,000","8,591,600,000","8,266,800,000","7,485,500,000","6,862,000,000","7,414,600,000","7,396,000,000","6,779,200,000","6,814,900,000","7,540,000,000","7,433,600,000","6,586,700,000","6,303,400,000","6,125,800,000","5,659,400,000","4,986,000,000","4,818,700,000","7,423,600,000","6,868,200,000","6,554,900,000","6,532,700,000","7,540,000,000","7,349,600,000","7,038,400,000","7,155,800,000","8,061,100,000","7,959,600,000","7,575,900,000","7,491,200,000","7,569,300,000","7,560,300,000","6,879,100,000","6,851,500,000","6,937,000,000","6,739,700,000","6,498,100,000","6,392,800,000","5,016,600,000","4,740,800,000","4,284,500,000","4,002,100,000","3,792,200,000","3,529,800,000","3,256,900,000","3,163,200,000","4,183,900,000","4,090,100,000","3,942,400,000","3,992,200,000","4,330,500,000","4,340,800,000","4,321,900,000","4,301,900,000","4,351,800,000","4,216,200,000","4,094,800,000","4,094,300,000","4,184,500,000","4,174,600,000","4,028,500,000","4,079,800,000","4,163,500,000","4,265,300,000","4,146,000,000","4,147,200,000","3,843,900,000","3,712,600,000","3,574,000,000","3,557,200,000","3,396,600,000","3,342,900,000","3,227,000,000","3,085,400,000","3,032,600,000","2,856,900,000","2,624,000,000","2,557,900,000","2,434,000,000","2,309,000,000","2,144,100,000","2,085,400,000","2,650,400,000","2,575,600,000","2,583,200,000","2,650,300,000","2,762,200,000","2,776,100,000","2,770,500,000","2,835,800,000","2,940,600,000","2,947,100,000","2,928,800,000","3,007,600,000","3,047,400,000","2,955,900,000","2,832,900,000","2,780,300,000","2,692,200,000","2,612,900,000","2,493,600,000","2,456,200,000","1,920,100,000","1,999,300,000","2,258,600,000"
	StockholdersEquity,"11,926,000,000","11,413,000,000","12,266,000,000","11,919,500,000","11,327,800,000","11,287,800,000","10,356,300,000","10,410,300,000","9,252,600,000","9,557,300,000","8,572,200,000","7,684,700,000","6,825,500,000","6,520,000,000","7,428,400,000","7,164,300,000","6,590,200,000","6,743,400,000","7,723,100,000","8,173,800,000","8,246,000,000","9,062,600,000","10,830,000,000","10,665,300,000","10,255,700,000","10,265,800,000","8,589,800,000","8,264,900,000","7,483,700,000","6,842,100,000","7,395,800,000","7,378,900,000","6,763,400,000","6,800,300,000","7,527,600,000","7,423,300,000","6,578,600,000","6,290,300,000","6,115,200,000","5,650,900,000","4,979,600,000","4,818,700,000","7,423,600,000","6,868,200,000","6,554,900,000","6,532,700,000","7,540,000,000","7,349,600,000","7,038,400,000","7,155,800,000","8,061,100,000","7,959,600,000","7,575,900,000","7,491,200,000","7,569,300,000","7,560,300,000","6,879,100,000","6,851,500,000","6,937,000,000","6,739,700,000","6,498,100,000","6,392,800,000","5,016,600,000","4,740,800,000","4,284,500,000","4,002,100,000","3,792,200,000","3,529,800,000","3,256,900,000","3,163,200,000","4,183,900,000","4,090,100,000","3,942,400,000","3,992,200,000","4,330,500,000","4,340,800,000","4,321,900,000","4,301,900,000","4,351,800,000","4,216,200,000","4,094,800,000","4,094,300,000","4,184,500,000","4,174,600,000","4,028,500,000","4,079,800,000","4,163,500,000","4,265,300,000","4,146,000,000","4,147,200,000","3,843,900,000","3,712,600,000","3,574,000,000","3,557,200,000","3,396,600,000","3,342,900,000","3,227,000,000","3,085,400,000","3,032,600,000","2,856,900,000","2,624,000,000","2,557,900,000","2,434,000,000","2,309,000,000","2,144,100,000","2,085,400,000","2,650,400,000","2,575,600,000","2,583,200,000","2,650,300,000","2,762,200,000","2,776,100,000","2,770,500,000","2,835,800,000","2,940,600,000","2,947,100,000","2,928,800,000","3,007,600,000","3,047,400,000","2,955,900,000","2,832,900,000","2,780,300,000","2,692,200,000","2,612,900,000","2,493,600,000","2,456,200,000","1,920,100,000","1,999,300,000","2,258,600,000"
		CapitalStock,"4,675,000,000","4,642,000,000","4,599,000,000","4,559,100,000","4,511,500,000","4,474,200,000","4,450,800,000","4,423,400,000","4,374,000,000","4,280,500,000","4,245,100,000","4,176,800,000","4,084,800,000","3,911,800,000","3,883,900,000","3,862,000,000","3,843,100,000","3,825,600,000","3,806,500,000","3,745,200,000","3,714,000,000","3,675,400,000","3,652,800,000","3,621,600,000","3,571,300,000","3,524,200,000","3,498,700,000","3,474,400,000","3,434,300,000","3,352,200,000","3,320,100,000","3,298,900,000","3,276,800,000","3,251,700,000","3,231,100,000","3,211,700,000","3,154,600,000","3,106,300,000","3,075,000,000","3,058,100,000","3,040,100,000","2,996,200,000","2,988,100,000","2,976,600,000","2,968,200,000","2,934,000,000","2,931,000,000","2,908,800,000","2,882,400,000","2,777,000,000","2,463,000,000","2,396,100,000","2,311,300,000","2,212,000,000","2,190,100,000","2,157,500,000","2,100,700,000","2,081,700,000","2,043,500,000","2,043,500,000","2,043,500,000","2,043,500,000","1,987,700,000","1,987,700,000","1,990,600,000","1,987,800,000","1,957,000,000","1,957,000,000","1,957,000,000","1,957,000,000","1,947,700,000","1,947,700,000","1,947,700,000","1,948,600,000","1,864,300,000","1,865,300,000","1,865,000,000","1,864,400,000","1,860,700,000","1,860,800,000","1,855,400,000","1,850,400,000","1,849,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"4,675,000,000","4,642,000,000","4,599,000,000","4,559,100,000","4,511,500,000","4,474,200,000","4,450,800,000","4,423,400,000","4,374,000,000","4,280,500,000","4,245,100,000","4,176,800,000","4,084,800,000","3,911,800,000","3,883,900,000","3,862,000,000","3,843,100,000","3,825,600,000","3,806,500,000","3,745,200,000","3,714,000,000","3,675,400,000","3,652,800,000","3,621,600,000","3,571,300,000","3,524,200,000","3,498,700,000","3,474,400,000","3,434,300,000","3,352,200,000","3,320,100,000","3,298,900,000","3,276,800,000","3,251,700,000","3,231,100,000","3,211,700,000","3,154,600,000","3,106,300,000","3,075,000,000","3,058,100,000","3,040,100,000","2,996,200,000","2,988,100,000","2,976,600,000","2,968,200,000","2,934,000,000","2,931,000,000","2,908,800,000","2,882,400,000","2,777,000,000","2,463,000,000","2,396,100,000","2,311,300,000","2,212,000,000","2,190,100,000","2,157,500,000","2,100,700,000","2,081,700,000","2,043,500,000","2,043,500,000","2,043,500,000","2,043,500,000","1,987,700,000","1,987,700,000","1,990,600,000","1,987,800,000","1,957,000,000","1,957,000,000","1,957,000,000","1,957,000,000","1,947,700,000","1,947,700,000","1,947,700,000","1,948,600,000","1,864,300,000","1,865,300,000","1,865,000,000","1,864,400,000","1,860,700,000","1,860,800,000","1,855,400,000","1,850,400,000","1,849,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"30,129,000,000","29,852,000,000","29,369,000,000","28,708,800,000","27,816,300,000","27,553,000,000","26,272,300,000","25,586,000,000","24,571,900,000","25,301,300,000","24,984,200,000","24,524,400,000","23,914,300,000","23,911,300,000","23,815,000,000","23,514,700,000","23,209,100,000","23,144,800,000","22,986,500,000","22,673,400,000","22,185,200,000","22,004,400,000","21,564,600,000","20,931,300,000","20,136,900,000","19,645,600,000","19,031,500,000","18,231,500,000","17,346,100,000","16,875,200,000","16,366,500,000","15,759,400,000","14,887,100,000","14,519,400,000","14,017,700,000","13,476,300,000","12,719,200,000","12,353,100,000","12,023,100,000","11,533,400,000","11,105,000,000","10,980,500,000","11,321,700,000","11,020,000,000","10,666,100,000","10,580,600,000","10,353,800,000","9,898,700,000","9,243,400,000","9,031,700,000","8,988,100,000","8,549,300,000","8,025,300,000","7,886,800,000","7,697,500,000","7,353,000,000","6,700,000,000","6,556,100,000","6,401,000,000","6,106,100,000","5,583,700,000","5,445,100,000","5,161,300,000","4,841,400,000","4,446,200,000","4,329,500,000","4,317,300,000","4,128,400,000","3,924,400,000","3,912,600,000","3,899,500,000","3,808,600,000","3,734,900,000","3,834,800,000","4,216,400,000","4,196,700,000","4,122,300,000","4,117,200,000","4,101,900,000","3,990,500,000","3,841,500,000","3,855,300,000","3,939,200,000","3,922,900,000","3,824,300,000","3,839,500,000","3,732,900,000","3,502,700,000","3,194,300,000","3,048,400,000","2,890,600,000","2,694,000,000","2,425,200,000","2,299,500,000","2,177,400,000","2,024,300,000","1,804,200,000","1,690,300,000","1,766,900,000","1,634,600,000","1,444,900,000","1,353,900,000","1,231,700,000","1,117,100,000","970,800,000","926,500,000","1,992,600,000","1,930,600,000","1,938,600,000","2,004,300,000","2,038,100,000","2,067,100,000","2,061,100,000","2,119,000,000","2,238,500,000","2,245,300,000","2,210,200,000","2,291,300,000","2,254,800,000","2,178,800,000","2,072,700,000","2,031,900,000","1,955,200,000","1,883,400,000","1,775,400,000","1,749,400,000","1,480,900,000","1,597,000,000","1,877,200,000"
		TreasuryStock,"17,549,000,000","17,474,000,000","17,121,000,000","16,738,500,000","16,422,100,000","16,311,800,000","15,813,500,000","15,425,900,000","15,404,300,000","15,460,800,000","15,477,300,000","15,521,000,000","15,569,100,000","15,677,100,000","15,688,300,000","15,693,600,000","15,601,900,000","15,497,600,000","14,562,500,000","13,951,200,000","13,408,200,000","12,834,200,000","11,742,700,000","11,224,100,000","10,643,100,000","10,210,900,000","9,441,600,000","8,987,000,000","8,817,200,000","8,813,800,000","8,476,200,000","8,005,100,000","7,656,600,000","7,292,800,000","6,723,900,000","6,237,500,000","6,003,200,000","5,789,500,000","5,598,000,000","5,521,500,000","5,540,800,000","5,564,700,000","5,573,800,000","5,580,100,000","5,582,700,000","5,594,600,000","5,277,400,000","4,934,400,000","4,449,400,000","4,015,400,000","3,638,300,000","3,155,700,000","2,817,600,000","2,673,400,000","2,349,300,000","1,991,500,000","1,910,900,000","1,743,500,000","1,469,200,000","1,389,000,000","1,099,000,000","1,040,400,000","957,300,000","897,400,000","997,500,000","1,141,400,000","1,279,300,000","1,306,000,000","1,307,600,000","1,322,200,000","1,334,700,000","1,344,800,000","1,382,700,000","1,405,500,000","1,424,800,000","1,427,300,000","1,430,400,000","1,439,000,000","1,438,500,000","1,456,400,000","1,460,400,000","1,469,400,000","1,473,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
