name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
		OtherEquityInterest,"-212,409,000,000","651,201,000,000","655,002,000,000","-290,235,000,000","-281,328,000,000","-148,239,000,000","-465,745,000,000","-458,440,000,000","-458,980,000,000","-458,794,000,000","-463,218,000,000","-463,469,000,000","-455,482,000,000","-463,163,000,000","-463,577,000,000","-459,983,000,000","-465,751,000,000","-469,219,000,000","-482,998,000,000","-480,353,000,000","-480,119,000,000","-469,391,000,000","-469,390,000,000","317,367,000,000","-440,609,000,000","-440,802,000,000","221,864,000,000","-838,559,000,000","-775,464,000,000","-777,241,000,000",,,"260,064,000,000",,,,"-791,411,000,000","-712,286,000,000","-716,457,000,000","-715,465,000,000","-754,087,000,000","-728,085,000,000","-76,253,000,000","-103,769,000,000","-6,370,000,000","-6,370,000,000",,,,"1,000,000,000",,"1,250,000,000",,"-1,186,239,620","-1,314,060.45",,,
	MinorityInterest,"-133,293,000,000","-91,979,000,000","-98,334,000,000","-122,466,000,000","-121,572,000,000","278,344,000,000","203,762,000,000","196,761,000,000","187,056,000,000","136,621,000,000","101,750,000,000","104,901,000,000","145,031,000,000","166,713,000,000","149,372,000,000","114,336,000,000","123,017,000,000","130,223,000,000","130,061,000,000","731,568,000,000","741,531,000,000","719,343,000,000","709,256,000,000","711,472,000,000","714,185,000,000","735,110,000,000","784,108,000,000","782,580,000,000","1,000,005,000,000","1,018,394,000,000","1,028,812,000,000","1,049,257,000,000","1,070,828,000,000","1,083,511,000,000","1,064,191,000,000","1,069,865,000,000","1,153,049,000,000",,,,"1,189,866,000,000",,,"1,175,959,000,000",,,"253,527,154,095.53","162,388,006,248.6","107,773,558,546.01","95,000,000,000","64,444,444,380","163,750,000,000","116,895,000,000","725,978,647,440","704,645,205,405.75","131,576,485,132.5","15,106,455,249.37","13,513,513,495"
TotalCapitalization,"32,182,872,000,000","31,895,631,000,000","22,528,135,000,000","30,959,372,000,000","31,058,398,000,000","28,775,744,000,000","27,309,015,000,000","26,123,975,000,000","23,650,195,000,000","23,139,955,000,000","22,457,808,000,000","22,090,444,000,000","22,450,045,000,000","21,866,963,000,000","21,890,117,000,000","21,776,909,000,000","21,811,779,000,000","21,807,218,000,000","21,206,631,000,000","20,387,847,000,000","20,305,617,000,000","19,380,493,000,000","18,745,867,000,000","17,861,621,000,000","18,462,759,000,000","18,228,020,000,000","18,023,915,000,000","17,335,395,000,000","17,203,234,000,000","18,397,360,000,000","18,154,325,000,000","17,658,177,000,000","16,062,238,000,000","14,801,942,000,000","14,753,874,000,000","14,499,868,000,000","15,127,616,000,000","14,613,561,000,000","14,927,144,000,000","14,929,104,000,000","16,443,960,000,000","15,770,182,000,000","15,620,775,000,000","15,883,928,000,000","14,162,308,000,000","13,705,557,000,000","14,114,313,700,334.33","11,065,732,247,064","10,421,393,028,457.12","9,660,000,000,000","8,731,111,102,380","9,238,750,000,000","8,642,922,500,000","8,425,860,020,860","8,085,864,671,584.35","7,511,582,787,795","4,572,054,355,060.92","2,596,004,696,796"
CommonStockEquity,"22,956,829,000,000","22,748,624,000,000","22,528,135,000,000","22,241,583,000,000","22,470,822,000,000","21,892,486,000,000","20,704,987,000,000","19,791,062,000,000","17,842,139,000,000","17,339,464,000,000","16,573,461,000,000","15,807,610,000,000","15,971,399,000,000","15,377,474,000,000","15,218,121,000,000","15,000,850,000,000","15,251,079,000,000","15,503,547,000,000","15,187,526,000,000","14,345,583,000,000","14,506,739,000,000","14,024,732,000,000","13,493,924,000,000","13,113,486,000,000","13,452,372,000,000","13,047,893,000,000","12,592,345,000,000","11,585,120,000,000","11,854,777,000,000","11,540,535,000,000","11,471,832,000,000","11,342,733,000,000","11,661,881,000,000","11,490,346,000,000","11,540,923,000,000","11,217,152,000,000","11,325,600,000,000","11,423,679,000,000","11,195,652,000,000","10,802,400,000,000","11,154,759,000,000","10,696,106,000,000","10,932,401,000,000","10,648,481,000,000","10,726,276,000,000","10,908,250,000,000","11,440,720,061,707.51","8,883,002,722,955.79","8,131,547,919,247.6","6,866,000,000,000","6,101,111,105,010","6,227,500,000,000","5,758,901,250,000","5,506,524,316,040","5,389,993,442,903.25","5,949,611,868,817.5","3,709,902,600,638.52","1,445,123,382,274"
CapitalLeaseObligations,"712,740,000,000","733,766,000,000",,"660,850,000,000",,,,,,,,,"0","0",,"0","26,000,000","687,000,000","1,744,000,000","2,791,000,000","3,830,000,000","8,442,000,000","13,005,000,000","2,795,000,000","23,218,000,000","8,428,000,000","12,981,000,000","18,106,000,000","22,036,000,000","26,926,000,000","31,765,000,000","36,553,000,000","41,940,000,000","43,541,000,000","45,468,000,000",,"60,075,000,000",,,,"77,709,000,000",,,"139,273,000,000",,,"712,546,817.99","1,774,150,620","10,095,932,850.47",,,,,,"633,377,136.9","1,365,360,300",,
NetTangibleAssets,"15,141,207,000,000","14,870,446,000,000","14,439,996,000,000","13,980,009,000,000","14,018,749,000,000","16,743,569,000,000","15,409,049,000,000","14,420,798,000,000","12,340,157,000,000","11,731,587,000,000","10,890,642,000,000","10,210,399,000,000","10,262,593,000,000","10,276,162,000,000","11,235,867,000,000","10,906,081,000,000","11,037,705,000,000","11,371,685,000,000","10,958,747,000,000","10,040,774,000,000","10,105,150,000,000","9,786,414,000,000","9,176,250,000,000","8,726,340,000,000","8,968,329,000,000","8,607,092,000,000","8,288,877,000,000","7,195,181,000,000","7,420,636,000,000","7,061,088,000,000","6,897,557,000,000","6,661,603,000,000","6,916,145,000,000","7,737,255,000,000","8,090,677,000,000","7,685,088,000,000","7,584,957,000,000","9,015,376,000,000","8,704,497,000,000","8,239,032,000,000","7,162,434,000,000","8,008,315,000,000","8,164,533,000,000","6,670,336,000,000","7,790,254,000,000","7,885,931,000,000","8,006,758,443,940.62","5,526,985,701,302.01","4,715,237,335,483.62","3,463,000,000,000","2,663,333,330,670","2,373,750,000,000","1,934,701,250,000","1,785,290,628,100","1,571,992,119,488.7","3,389,759,789,250","3,643,406,564,472.24","1,408,343,123,805"
WorkingCapital,"314,572,000,000","718,959,000,000","645,156,000,000","427,157,000,000","1,111,282,000,000","3,135,831,000,000","2,055,072,000,000","1,587,586,000,000","-907,324,000,000","-379,447,000,000","-295,824,000,000","-290,511,000,000","-447,471,000,000","384,449,000,000","898,568,000,000","450,673,000,000","-96,251,000,000","339,373,000,000","-127,870,000,000","-95,241,000,000","-337,162,000,000","-323,028,000,000","-570,046,000,000","-1,501,561,000,000","-945,805,000,000","-271,685,000,000","-457,836,000,000","-1,205,430,000,000","-880,474,000,000","130,797,000,000","-567,812,000,000","-1,026,849,000,000","-556,111,000,000","123,303,000,000","-103,189,000,000","-116,750,000,000","1,057,688,000,000","1,266,811,000,000","1,487,337,000,000","1,268,047,000,000","1,475,695,000,000","2,547,479,000,000","1,564,307,000,000","793,626,000,000","412,038,000,000","410,799,000,000","1,797,214,423,285.75","1,388,365,115,982.24","1,716,824,223,632.74","1,278,000,000,000","534,444,443,910","-483,750,000,000","22,891,250,000","-259,786,476,780","611,161,630,932.3","-421,812,894,015","237,710,079,011.34","206,698,002,067"
InvestedCapital,"33,220,802,000,000","32,965,836,000,000","22,528,135,000,000","32,453,160,000,000","32,122,670,000,000","30,012,734,000,000","28,328,178,000,000","27,543,342,000,000","25,311,143,000,000","24,790,669,000,000","23,952,732,000,000","23,140,181,000,000","23,341,126,000,000","22,550,430,000,000","22,870,737,000,000","22,398,233,000,000","22,774,866,000,000","22,932,336,000,000","22,696,262,000,000","21,331,195,000,000","21,262,931,000,000","21,133,843,000,000","20,559,894,000,000","19,779,566,000,000","19,765,036,000,000","19,999,627,000,000","19,637,482,000,000","18,405,650,000,000","18,696,346,000,000","19,317,086,000,000","19,305,571,000,000","19,404,637,000,000","18,425,792,000,000","17,619,218,000,000","17,005,264,000,000","16,770,266,000,000","17,258,413,000,000","16,150,445,000,000","15,893,246,000,000","15,319,564,000,000","17,934,652,000,000","16,849,796,000,000","16,105,215,000,000","17,455,875,000,000","15,173,139,000,000","14,711,662,000,000","14,774,293,102,482.55","11,881,636,617,867.39","11,223,350,658,391.43","10,552,000,000,000","10,292,222,211,930","11,507,500,000,000","10,988,037,500,000","10,035,587,185,200","9,929,871,246,404.4","8,925,439,927,117.5","5,193,941,104,087.5","3,376,850,759,181"
TangibleBookValue,"15,141,207,000,000","14,870,446,000,000","14,439,996,000,000","13,980,009,000,000","14,018,749,000,000","16,743,569,000,000","15,409,049,000,000","14,420,798,000,000","12,340,157,000,000","11,731,587,000,000","10,890,642,000,000","10,210,399,000,000","10,262,593,000,000","10,276,162,000,000","11,235,867,000,000","10,906,081,000,000","11,037,705,000,000","11,371,685,000,000","10,958,747,000,000","10,040,774,000,000","10,105,150,000,000","9,786,414,000,000","9,176,250,000,000","8,726,340,000,000","8,968,329,000,000","8,607,092,000,000","8,288,877,000,000","7,195,181,000,000","7,420,636,000,000","7,061,088,000,000","6,897,557,000,000","6,661,603,000,000","6,916,145,000,000","7,737,255,000,000","8,090,677,000,000","7,685,088,000,000","7,584,957,000,000","9,015,376,000,000","8,704,497,000,000","8,239,032,000,000","7,162,434,000,000","8,008,315,000,000","8,164,533,000,000","6,670,336,000,000","7,790,254,000,000","7,885,931,000,000","8,006,758,443,940.62","5,526,985,701,302.01","4,715,237,335,483.62","3,463,000,000,000","2,663,333,330,670","2,373,750,000,000","1,934,701,250,000","1,785,290,628,100","1,571,992,119,488.7","3,389,759,789,250","3,643,406,564,472.24","1,408,343,123,805"
TotalDebt,"10,976,713,000,000","10,950,978,000,000",,"10,872,427,000,000","9,651,848,000,000","8,120,248,000,000","7,623,191,000,000","7,752,280,000,000","7,469,004,000,000","7,451,205,000,000","7,379,271,000,000","7,332,571,000,000","7,369,727,000,000","7,172,956,000,000","7,652,616,000,000","7,397,383,000,000","7,523,813,000,000","7,429,476,000,000","7,510,480,000,000","6,988,403,000,000","6,760,022,000,000","7,117,553,000,000","7,078,975,000,000","6,668,875,000,000","6,335,882,000,000","6,960,162,000,000","7,058,118,000,000","6,838,636,000,000","6,863,605,000,000","7,803,477,000,000","7,865,504,000,000","8,098,457,000,000","6,805,851,000,000","6,172,413,000,000","5,509,809,000,000","5,553,114,000,000","5,992,888,000,000","4,726,766,000,000","4,697,594,000,000","4,517,164,000,000","6,857,602,000,000","6,153,690,000,000","5,172,814,000,000","6,946,667,000,000","4,446,863,000,000","3,803,412,000,000","3,334,285,587,593.03","3,000,408,045,531.6","3,101,898,671,994.3","3,686,000,000,000","4,191,111,106,920","5,280,000,000,000","5,229,136,250,000","4,529,062,869,160","4,540,511,180,638.05","2,977,193,418,600","1,484,038,503,448.98","1,931,727,376,907"
NetDebt,"8,993,149,000,000","8,927,499,000,000",,"8,154,497,000,000","8,145,149,000,000","5,356,696,000,000","5,827,001,000,000","5,866,536,000,000","6,011,269,000,000","6,004,027,000,000","6,141,642,000,000","5,756,593,000,000","5,864,485,000,000","6,313,734,000,000","6,553,055,000,000","6,637,456,000,000","6,754,865,000,000","6,165,041,000,000","6,679,077,000,000","6,245,192,000,000","5,921,763,000,000","5,776,492,000,000","5,734,707,000,000","5,598,726,000,000","4,914,025,000,000","5,481,119,000,000","5,762,394,000,000","5,696,182,000,000","5,921,444,000,000","6,608,460,000,000","6,656,791,000,000","6,292,513,000,000","5,113,117,000,000","4,400,367,000,000","4,506,270,000,000","4,168,088,000,000","5,154,304,000,000","4,479,030,000,000","4,405,287,000,000","4,054,028,000,000","5,826,038,000,000","5,937,071,000,000","4,473,759,000,000","5,796,054,000,000","3,938,123,000,000","3,407,445,000,000","2,447,224,724,289.24","2,535,091,804,595.79","2,717,385,830,851.12","3,328,000,000,000","3,896,666,662,770","4,947,500,000,000","4,920,060,000,000","3,864,768,681,960","3,672,227,341,454.25","2,885,534,758,905","1,398,765,570,361.3","1,494,359,574,921"
ShareIssued,"80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","80,745,711","72,344,999","80,745,711","80,745,711","80,745,711","81,193,711","81,193,711","81,193,711","81,193,711","72,667,459",,,,,,,,,,
OrdinarySharesNumber,"73,136,448","71,869,828","71,869,828","71,869,828","71,869,828","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","70,609,160","72,629,160","72,629,160","70,936,336","70,936,336","70,936,336","70,936,336","70,936,336","70,936,336","70,575,556","70,508,482","69,694,999","69,694,999","69,694,999","69,694,999","69,694,999","69,694,999","69,694,999","71,094,999","71,094,999","71,094,999","71,094,999","72,344,999","72,344,999","72,344,999","72,345,003","72,345,003","72,524,203","72,793,003","72,793,003","72,584,677","72,667,459",,,,,,,,,,
TreasurySharesNumber,"7,609,263","8,875,883","8,875,883","8,875,883","8,875,883","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","10,136,551","8,116,551","8,116,551","9,809,375","9,809,375","9,809,375","9,809,375","9,809,375","9,809,375","10,170,155","10,237,229","11,050,712","11,050,712","11,050,712","11,050,712","11,050,712","11,050,712","11,050,712","9,650,712","9,650,712","9,650,712","9,650,712","8,400,712",,"8,400,712","8,400,708","8,400,708","8,669,508","8,400,708","8,400,708","8,609,034",,,,,,,,,,,
