name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
			CommonStock,"188,000,000","188,000,000","188,000,000","216,000,000","1,444,000,000","1,777,000,000","1,750,000,000","1,691,000,000","1,621,000,000","1,454,000,000","3,943,000,000","4,695,000,000","5,634,000,000","4,514,000,000","3,121,000,000","3,083,000,000","3,067,000,000","2,027,000,000","2,028,000,000","2,082,000,000","2,071,000,000"
		AdditionalPaidInCapital,"73,000,000","56,000,000","29,000,000",,,,,,,,,,,,,,,,,,
		RetainedEarnings,"19,640,000,000","19,839,000,000","19,594,000,000","19,925,000,000","20,476,000,000","19,939,000,000","19,186,000,000","18,066,000,000","16,988,000,000","15,389,000,000","12,828,000,000","10,073,000,000","6,955,000,000","3,647,000,000","2,460,000,000","1,725,000,000","1,847,000,000","2,614,000,000","3,435,000,000","4,628,000,000","3,716,000,000"
		TreasuryStock,"785,000,000","820,000,000","647,000,000","1,559,000,000","2,581,000,000","1,206,000,000","246,000,000","328,000,000","424,000,000","441,000,000","897,000,000","900,000,000","302,000,000","104,000,000","136,000,000","138,000,000","138,000,000","1,750,000,000","1,750,000,000","417,000,000","485,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-5,590,000,000","-5,311,000,000","-4,345,000,000","-5,187,000,000","-4,858,000,000","-4,241,000,000","-2,012,000,000","-2,523,000,000","-2,408,000,000","-1,517,000,000","-2,084,000,000","-2,710,000,000","-1,330,000,000","-2,019,000,000","-1,962,000,000","-1,846,000,000","-1,750,000,000","-1,878,000,000","-1,699,000,000","-1,122,000,000","-1,031,000,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"-1,654,000,000",,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-1,056,000,000",,,,,,,,,
	MinorityInterest,"454,000,000","582,000,000","530,000,000","502,000,000","507,000,000","546,000,000","530,000,000","540,000,000","559,000,000","573,000,000","683,000,000","612,000,000","592,000,000","451,000,000","341,000,000","297,000,000","285,000,000","258,000,000","215,000,000","321,000,000","317,000,000"
TotalCapitalization,"20,298,000,000","20,539,000,000","21,528,000,000","19,195,000,000","20,466,000,000","23,607,000,000","26,248,000,000","24,440,000,000","19,008,000,000","16,024,000,000","15,962,000,000","13,167,000,000","13,095,000,000","9,198,000,000","7,416,000,000","7,725,000,000","9,316,000,000","6,389,000,000","7,057,000,000","8,947,000,000","7,857,000,000"
CommonStockEquity,"13,526,000,000","13,952,000,000","14,819,000,000","13,395,000,000","14,481,000,000","16,269,000,000","18,678,000,000","16,906,000,000","15,777,000,000","14,885,000,000","13,790,000,000","11,158,000,000","10,957,000,000","6,038,000,000","3,483,000,000","2,824,000,000","3,026,000,000","1,013,000,000","2,014,000,000","5,171,000,000","4,271,000,000"
CapitalLeaseObligations,"1,022,000,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"449,000,000","581,000,000","998,000,000","1,898,000,000","2,473,000,000","3,514,000,000","4,711,000,000","3,179,000,000","6,255,000,000","10,099,000,000","10,321,000,000","7,930,000,000","8,266,000,000","3,148,000,000","655,000,000","-271,000,000","146,000,000","-1,899,000,000","-1,285,000,000","2,016,000,000","1,367,000,000"
WorkingCapital,"6,192,000,000","3,418,000,000","5,666,000,000","6,533,000,000","6,916,000,000","9,406,000,000","9,750,000,000","9,028,000,000","7,226,000,000","8,610,000,000","10,650,000,000","8,343,000,000","8,666,000,000","4,801,000,000","2,542,000,000","2,282,000,000","5,301,000,000","1,541,000,000","479,000,000","3,259,000,000","3,175,000,000"
InvestedCapital,"22,585,000,000","22,570,000,000","22,266,000,000","20,198,000,000","21,920,000,000","23,960,000,000","26,701,000,000","26,977,000,000","19,773,000,000","17,067,000,000","16,123,000,000","13,521,000,000","13,631,000,000","9,320,000,000","7,585,000,000","8,358,000,000","10,913,000,000","8,965,000,000","11,804,000,000","12,534,000,000","11,224,000,000"
TangibleBookValue,"449,000,000","581,000,000","998,000,000","1,898,000,000","2,473,000,000","3,514,000,000","4,711,000,000","3,179,000,000","6,255,000,000","10,099,000,000","10,321,000,000","7,930,000,000","8,266,000,000","3,148,000,000","655,000,000","-271,000,000","146,000,000","-1,899,000,000","-1,285,000,000","2,016,000,000","1,367,000,000"
