name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
		MoneyMarketInvestments,"48,278,561,000","96,304,582,000","21,045,591,000","85,178,146,000","29,633,112,000","57,438,342,000","57,222,304,000","68,668,469,000","41,787,144,000","130,913,000,000","82,146,000,000","46,950,000,000","40,598,504,960","14,614,022,500","10,979,122,980","19,439,556,760","26,070,396,120","12,672,555,600","11,894,820,600",
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"48,278,561,000","96,304,582,000","21,045,591,000","85,178,146,000","29,633,112,000","57,438,342,000","57,222,304,000","68,668,469,000","41,787,144,000","130,913,000,000","82,146,000,000","46,950,000,000","40,598,504,960","14,614,022,500","10,979,122,980","19,439,556,760","26,070,396,120","12,672,555,600","11,894,820,600",
				SecurityAgreeToBeResell,"48,278,561,000","96,304,582,000","21,045,591,000","85,178,146,000","29,633,112,000","57,438,342,000","57,222,304,000","68,668,469,000","41,787,144,000","130,913,000,000",,,,,,,,,,
	SecuritiesAndInvestments,"644,740,320,000","608,709,733,000","459,149,732,000","388,670,733,000","334,450,018,000","237,928,449,000","201,964,671,000","212,623,532,000","145,956,462,000","139,629,000,000","147,214,000,000","125,901,000,000","91,771,280,640","89,660,962,500","59,743,054,140","37,304,081,800","46,344,485,710","31,550,415,660","30,391,940,100",
		TradingSecurities,"4,659,791,000","0","241,710,041,000","213,139,846,000","159,623,449,000","78,498,311,000","96,092,523,000","111,839,567,000","96,597,077,000","96,387,000,000","106,097,000,000","91,849,000,000","59,140,423,680","62,582,477,500","40,923,034,740","33,102,226,520","36,924,405,660","22,782,281,520","24,333,059,400",
		AvailableForSaleSecurities,"447,630,519,000","430,659,197,000","19,020,851,000","19,410,305,000","17,127,559,000","13,397,373,000","14,964,711,000","15,507,444,000","45,248,398,000","39,848,000,000","37,234,000,000","29,955,000,000","32,630,856,960","27,078,485,000","18,820,019,400","4,201,855,280","9,420,080,050","8,768,134,140","6,058,880,700",
		HeldToMaturitySecurities,,"0","39,006,118,000","43,002,028,000","40,003,560,000","25,071,031,000","23,069,026,000","3,715,673,000","4,110,987,000","3,394,000,000","3,883,000,000","4,097,000,000",,,,,,,,"0"
		OtherShortTermInvestments,"192,450,010,000","178,050,536,000","159,412,722,000","113,118,554,000","117,695,450,000","120,961,734,000","67,838,411,000","81,560,848,000","45,248,398,000",,,,,,,,,,,
	LongTermEquityInvestment,"7,635,612,000","8,125,799,000","8,257,384,000","7,002,778,000","5,815,325,000","3,983,780,000","3,392,847,000","2,754,998,000","2,390,466,000","3,114,000,000","2,284,000,000","881,000,000",,,,,,,,
	NetLoan,"434,333,946,000","389,331,444,000","357,960,232,000","376,963,024,000","350,855,762,000","343,600,280,000","325,618,753,000","293,805,192,000","318,538,839,000","188,883,000,000","165,362,000,000","164,517,000,000","125,358,255,360","91,162,242,500","77,675,777,340","59,128,762,480","50,744,369,960","48,867,215,100","42,052,208,400","-4,572,492,050"
		GrossLoan,"468,242,070,000","420,439,001,000","385,021,279,000","401,751,261,000","376,362,283,000","364,777,222,000","345,520,229,000","313,876,818,000","336,185,505,000","204,006,000,000","179,934,000,000","174,835,000,000","133,126,489,600","97,698,355,000","82,637,631,090","63,192,503,680","54,575,875,720","52,322,079,420","44,992,240,200",
			CommercialLoan,"210,154,200,000","61,662,813,000","50,178,263,000","57,706,938,000","49,206,636,000","35,336,912,000","34,261,025,000","29,245,863,000","25,577,600,000","104,611,000,000","84,847,000,000","89,696,000,000",,,,,,,,
			ConsumerLoan,"186,240,348,000","289,235,456,000","263,672,027,000","273,918,897,000","273,002,517,000","273,756,599,000","261,848,081,000","238,141,292,000","336,185,505,000","89,316,000,000","90,886,000,000","83,505,000,000",,,,,,,,
			MortgageLoan,"60,997,827,000","60,594,386,000","59,963,375,000","60,458,038,000","48,114,515,000","40,103,169,000","27,870,462,000","22,302,967,000","15,930,568,000","10,079,000,000","4,201,000,000","1,634,000,000",,,,,,,,
			OtherLoanAssets,"10,849,695,000","8,946,346,000","11,207,614,000","9,667,388,000","6,038,615,000","15,580,542,000","21,540,661,000","24,186,696,000","30,930,505,000",,,,"133,126,489,600","97,698,355,000","82,637,631,090","63,192,503,680","54,575,875,720","52,322,079,420","44,992,240,200",
		AllowanceForLoansAndLeaseLosses,"33,908,124,000","31,107,557,000","27,061,047,000","24,788,237,000","25,506,521,000","21,176,942,000","19,901,476,000","20,071,626,000","17,646,666,000","15,123,000,000","14,572,000,000","10,318,000,000","7,768,234,240","6,536,112,500","4,961,853,750","4,063,741,200","3,831,505,760","3,454,864,320","2,940,031,800","4,572,492,050"
	Receivables,"21,166,486,000","17,654,369,000","20,599,543,000","14,842,989,000","12,889,004,000","13,148,660,000","12,308,695,000","12,729,289,000","4,572,927,000","15,277,000,000",,,,,,,,,,
		AccountsReceivable,"164,467,000",,"3,016,225,000","1,813,144,000","1,978,001,000","2,042,977,000","2,123,553,000","2,938,833,000",,,,,,,,,,,,
		OtherReceivables,"21,002,019,000","17,654,369,000","17,583,318,000","13,029,845,000","10,911,003,000","11,105,683,000","10,185,142,000","9,790,456,000","4,572,927,000","15,277,000,000",,,,,,,,,,
	PrepaidAssets,"847,197,000","741,087,000","1,244,602,000","1,324,362,000","1,418,030,000","507,457,000","516,208,000","698,783,000","870,305,000",,,,,,,,,,,
	NetPPE,"14,659,222,000","8,826,836,000","8,432,475,000","8,397,116,000","5,504,435,000","4,700,518,000","4,501,967,000","4,532,355,000","4,267,218,000","5,426,000,000","4,830,000,000","4,263,000,000","3,546,716,160","2,991,897,500","2,720,263,350","2,945,548,360","3,092,902,240","2,994,687,720","2,726,380,200","5,225,705,200"
		GrossPPE,"25,260,840,000","18,090,900,000","16,405,492,000","15,514,262,000","12,188,744,000","11,838,329,000","11,448,372,000","10,829,732,000","9,863,310,000","10,597,000,000",,,,,,,,,,
			LandAndImprovements,"967,928,000","976,869,000","982,720,000","1,027,535,000","448,020,000","493,079,000","492,411,000","488,292,000","454,956,000","432,000,000",,,,,,,,,,
			BuildingsAndImprovements,"7,847,887,000","2,611,299,000","2,153,407,000","2,153,351,000","1,006,849,000","1,107,832,000","1,072,076,000","949,713,000","874,061,000","795,000,000",,,,,,,,,,
			MachineryFurnitureEquipment,"9,754,552,000","8,178,249,000","7,818,426,000","7,146,216,000","5,701,793,000","5,870,572,000","5,404,421,000","4,707,988,000","8,534,293,000","5,736,000,000",,,,,,,,,,
			Leases,,,,,,,,,,"3,630,000,000",,,,,,,,,,
			OtherProperties,"6,690,473,000","6,324,483,000","5,450,939,000","5,187,160,000","5,032,082,000","4,366,846,000","4,479,464,000","4,683,739,000","4,285,168,000","4,000,000",,,,,,,,,,
		AccumulatedDepreciation,"-10,601,618,000","-9,264,064,000","-7,973,017,000","-7,117,146,000","-6,684,309,000","-7,137,811,000","-6,946,405,000","-6,297,377,000","-5,596,092,000","-5,171,000,000",,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"14,724,647,000","16,128,548,000","16,179,307,000","15,797,526,000","7,409,635,000","7,529,915,000","8,220,739,000","7,755,665,000","7,216,697,000","4,835,000,000","4,877,000,000","4,424,000,000","3,799,544,320","2,283,907,500","1,625,153,040","1,830,011,560","1,733,987,170","1,776,989,640","782,615,100","1,706,153,750"
		Goodwill,"5,327,901,000","5,576,068,000","4,945,313,000","4,945,313,000","723,526,000","723,526,000","723,526,000","723,526,000","723,526,000","1,183,000,000","1,234,000,000","1,286,000,000",,,,,,,,"0"
		OtherIntangibleAssets,"9,396,746,000","10,552,480,000","11,233,994,000","10,852,213,000","6,686,109,000","6,806,389,000","7,497,213,000","7,032,139,000","6,493,171,000","3,652,000,000","3,643,000,000","3,138,000,000",,,,,,,,"1,706,153,750"
	DeferredAssets,"60,554,054,000","49,608,453,000","44,802,019,000","46,867,107,000","47,343,117,000","30,227,536,000","27,208,200,000","19,188,647,000","17,093,388,000",,,,,,,,,,,
		DeferredTaxAssets,"59,570,055,000","48,682,569,000","43,731,911,000","45,116,863,000","45,397,879,000","28,388,183,000","25,661,079,000","17,983,558,000","17,093,388,000",,,,,,,,,,,
	AssetsHeldForSale,"1,357,026,000","1,353,330,000","1,520,973,000","1,578,966,000","1,247,106,000","1,006,461,000","832,546,000","533,062,000","445,351,000",,,,,,,,,,,
	OtherAssets,"1,924,513,000","1,549,790,000","1,602,760,000","1,193,637,000","1,073,395,000","1,036,425,000","1,014,718,000","936,930,000","30,705,887,000","43,353,000,000","39,203,000,000","38,119,000,000","24,225,210,880","20,894,235,000","37,166,035,830","45,808,721,880","13,436,236,690","10,853,088,120","8,448,527,400","174,489,806,430"
TotalLiabilitiesNetMinorityInterest,"1,242,984,111,000","1,180,867,594,000","1,106,659,736,000","1,086,550,449,000","935,788,760,000","848,159,211,000","766,198,688,000","729,840,309,000","662,704,798,000","568,780,000,000","450,705,000,000","398,360,000,000","301,112,997,120","232,148,215,000","186,168,752,700","161,489,888,040","152,048,459,000","118,821,137,940","98,419,074,000","163,734,213,190"
	TotalDeposits,"594,047,151,000","588,062,175,000","547,965,913,000","534,410,611,000","488,413,491,000","489,971,732,000","459,318,430,000","431,597,598,000","420,611,114,000","193,203,000,000","171,115,000,000","164,501,000,000","98,332,349,440","83,721,950,000","75,359,467,260","68,663,946,080","57,792,840,270","56,332,695,480","41,090,776,200","71,182,684,340"
		InterestBearingDepositsLiabilities,"594,047,151,000","588,062,175,000","547,965,913,000","534,410,611,000","488,413,491,000","489,971,732,000","459,318,430,000","431,597,598,000","388,075,136,000","155,869,000,000","135,451,000,000","135,889,000,000","68,911,697,920","62,691,235,000","59,147,631,690","68,663,946,080","57,792,840,270","56,332,695,480","41,090,776,200",
